Transaction ID,Date,Customer ID,Product_Category,Product Name,Quantity Sold,Unit Price,Total Revenue,Profit,Region
TXN252905,7/21/2023,CUST8946,EV Charger,Portable Charger,1,412,390.99,141.76,Africa
TXN795832,12/29/2023,CUST2433,Battery Pack,"Power Bank 10,000mAh",6,1072,7057.97,1503.81,North America
TXN511596,9/27/2023,CUST5018,EV Charger,Portable Charger,5,66,361.41,137.95,Africa
TXN206836,4/16/2023,CUST3870,Battery Pack,"Power Bank 20,000mAh",3,962,3091.46,1299,Africa
TXN274875,1/12/2023,CUST6829,Solar Panel,Rigid Panel,4,792,3440.16,836.3,Asia
TXN982895,2/11/2023,CUST1086,Battery Pack,"Power Bank 20,000mAh",4,61,253.58,110.42,South America
TXN170319,8/7/2023,CUST9975,Charging Station,Supercharger,3,995,2951.23,888.58,South America
TXN515659,11/14/2023,CUST9013,Battery Pack,"Power Bank 10,000mAh",8,510,4205.03,1254.59,Asia
TXN347697,8/2/2023,CUST7303,EV Charger,Cable Organizer,3,124,393.07,96.17,Africa
TXN623945,6/3/2023,CUST1551,EV Charger,Portable Charger,1,1246,1271.54,302.73,Africa
TXN150996,11/27/2023,CUST4359,Solar Panel,Rigid Panel,6,43,264.66,59.84,Africa
TXN862721,11/27/2023,CUST8980,EV Charger,Docking Station,2,378,733.62,280.05,South America
TXN108424,12/24/2023,CUST1122,Solar Panel,Rigid Panel,6,823,4476.18,1541.92,North America
TXN607057,3/31/2023,CUST7869,Solar Panel,Flexible Panel,6,1391,8061.08,2571.78,North America
TXN860608,7/24/2023,CUST6018,Battery Pack,"Power Bank 20,000mAh",5,565,2841.64,1352.85,Europe
TXN959243,9/23/2023,CUST6632,EV Charger,Docking Station,5,1416,6729.04,3215.75,North America
TXN334543,4/25/2023,CUST1833,Accessory,Cable Clips,6,1248,8682.59,3294.12,Africa
TXN381103,1/12/2023,CUST7319,Battery Pack,"Power Bank 10,000mAh",4,1350,5302.88,2066.25,North America
TXN301887,10/5/2023,CUST9637,EV Charger,Docking Station,4,227,892.87,233.42,Asia
TXN441898,12/10/2023,CUST6190,EV Charger,Portable Charger,4,1300,5614.69,1327.04,Africa
TXN215075,8/12/2023,CUST7180,Accessory,Adapter,7,641,5121.19,2519.42,Africa
TXN931563,9/28/2023,CUST1898,EV Charger,Docking Station,9,437,3614.99,867.75,South America
TXN996496,4/25/2023,CUST1584,EV Charger,Wallbox Charger,8,843,6952.71,2310.47,Africa
TXN316692,7/2/2023,CUST6315,EV Charger,Wallbox Charger,9,301,2914.16,1054.82,Europe
TXN430557,10/22/2023,CUST8781,EV Charger,Cable Organizer,2,843,1531.69,585.82,South America
TXN532357,1/18/2023,CUST9236,Accessory,Cable Clips,10,194,3011.31,1676.21,Asia
TXN104130,12/25/2023,CUST4816,EV Charger,Docking Station,2,976,1968.36,765.28,Europe
TXN843213,5/2/2023,CUST3692,EV Charger,Cable Organizer,6,698,4588.76,1011.14,North America
TXN597086,6/8/2023,CUST5966,EV Charger,Portable Charger,6,504,3291.07,835.85,South America
TXN576027,9/12/2023,CUST9569,Solar Panel,Flexible Panel,6,557,3536.89,894.87,South America
TXN261015,9/17/2023,CUST7102,Battery Pack,"Power Bank 10,000mAh",3,164,516.44,195.31,Africa
TXN845650,10/20/2023,CUST7889,Accessory,Charging Cable,8,602,5438.06,2509.16,North America
TXN638283,9/9/2023,CUST4900,EV Charger,Docking Station,3,1191,3847.47,1110.71,Africa
TXN749770,8/3/2023,CUST3182,Solar Panel,Rigid Panel,5,1276,6720.9,2792.65,Asia
TXN933218,7/6/2023,CUST5450,Solar Panel,Rigid Panel,3,309,850.91,406.39,Asia
TXN680080,11/10/2023,CUST4498,Charging Station,Supercharger,7,79,557.72,169.03,Europe
TXN886884,11/27/2023,CUST2492,Charging Station,Supercharger,7,1273,8447.29,1897.2,Europe
TXN583421,4/20/2023,CUST3865,Accessory,Charging Cable,8,1491,13553.28,6666.54,Africa
TXN416480,5/1/2023,CUST9265,EV Charger,Cable Organizer,9,387,3169.52,768.7,North America
TXN920711,5/19/2023,CUST6675,Solar Panel,Rigid Panel,6,676,4121.25,870.45,North America
TXN283365,1/28/2023,CUST5235,Accessory,Extension Cord,1,1265,2387.89,1677.42,Africa
TXN371698,4/9/2023,CUST6666,Battery Pack,"Power Bank 20,000mAh",7,1438,9148.71,1913.56,South America
TXN300899,8/20/2023,CUST7033,Accessory,Extension Cord,7,1341,11200.26,5137.44,Africa
TXN825210,7/7/2023,CUST4740,Solar Panel,Flexible Panel,6,542,3551.04,1766.63,Africa
TXN421812,5/18/2023,CUST9604,Battery Pack,"Power Bank 20,000mAh",7,1314,9954.95,3783.21,Europe
TXN849843,9/25/2023,CUST1916,Accessory,Adapter,4,592,3598.57,1677.46,Europe
TXN897451,9/21/2023,CUST3894,EV Charger,Wallbox Charger,1,725,720.25,230.21,Asia
TXN212986,12/14/2023,CUST4242,EV Charger,Docking Station,8,1211,9137.24,2668.82,Europe
TXN650205,2/6/2023,CUST7042,Solar Panel,Rigid Panel,1,345,335.07,115.78,Asia
TXN599029,11/17/2023,CUST9700,Accessory,Extension Cord,2,224,1465.53,1222.25,Asia
TXN101097,2/25/2023,CUST6087,Accessory,Adapter,3,836,3605.14,2048.55,South America
TXN733770,7/14/2023,CUST4730,Accessory,Extension Cord,7,981,8418.75,4239.98,Asia
TXN707470,7/27/2023,CUST4881,Solar Panel,Flexible Panel,4,50,181.67,38.13,South America
TXN269381,9/23/2023,CUST3766,Battery Pack,"Power Bank 20,000mAh",3,265,749.84,316.09,North America
TXN298651,1/21/2023,CUST2028,Accessory,Extension Cord,4,815,3996.22,2378.66,Africa
TXN403220,4/29/2023,CUST6484,Solar Panel,Rigid Panel,1,1497,1506.31,537.34,Asia
TXN827420,9/25/2023,CUST6930,EV Charger,Docking Station,2,1041,2094.58,601.72,North America
TXN524632,9/18/2023,CUST9521,Charging Station,Supercharger,10,175,1608.88,478.68,North America
TXN872873,11/12/2023,CUST9112,EV Charger,Wallbox Charger,7,1145,8122.81,1794.7,North America
TXN214179,4/8/2023,CUST6768,Solar Panel,Rigid Panel,2,704,1275.6,567.4,Africa
TXN991896,5/18/2023,CUST3057,Battery Pack,"Power Bank 20,000mAh",3,624,1864.83,555.1,Africa
TXN409761,1/25/2023,CUST9811,Solar Panel,Rigid Panel,10,640,6349.16,2767.29,Africa
TXN451787,5/1/2023,CUST1159,Charging Station,Fast Charger,6,495,2970.34,1266.32,Asia
TXN629686,11/3/2023,CUST7472,Solar Panel,Rigid Panel,4,462,1780.77,381.49,Europe
TXN713262,8/6/2023,CUST7252,Solar Panel,Flexible Panel,4,470,1793.25,723.1,North America
TXN419348,4/25/2023,CUST3159,Battery Pack,"Power Bank 20,000mAh",9,702,6573,1521.85,Africa
TXN333598,1/19/2023,CUST3774,Charging Station,Fast Charger,9,1368,12664.23,5607.71,North America
TXN687666,3/31/2023,CUST8490,Charging Station,Supercharger,6,1321,8116.83,2135.79,Europe
TXN853903,5/22/2023,CUST7824,Charging Station,Fast Charger,2,377,779.73,355.05,Europe
TXN128191,3/6/2023,CUST2072,Charging Station,Supercharger,7,168,1068.67,470.74,Europe
TXN765276,3/9/2023,CUST4494,EV Charger,Wallbox Charger,3,1150,3743.62,913.27,Europe
TXN339896,10/3/2023,CUST4659,Battery Pack,"Power Bank 10,000mAh",8,413,3037.35,803.97,South America
TXN513481,2/19/2023,CUST9273,Accessory,Cable Clips,10,1444,15917.89,6911.63,South America
TXN273725,5/9/2023,CUST3510,Accessory,Cable Clips,6,1438,10415.68,4814.7,North America
TXN863268,11/4/2023,CUST4811,Solar Panel,Flexible Panel,4,499,2026.61,850.8,South America
TXN513674,3/9/2023,CUST3899,Charging Station,Fast Charger,4,663,2890.19,1343.82,Europe
TXN481216,10/9/2023,CUST2345,Charging Station,Fast Charger,8,692,6024.03,1827.19,Europe
TXN271168,7/4/2023,CUST1726,Charging Station,Supercharger,8,223,1752.87,487.61,Europe
TXN208325,11/5/2023,CUST2105,Charging Station,Supercharger,5,621,3390.9,1583.82,Europe
TXN821462,1/9/2023,CUST9616,Battery Pack,"Power Bank 20,000mAh",10,868,9104.25,2170.39,Asia
TXN995228,2/25/2023,CUST1204,Solar Panel,Flexible Panel,7,203,1360.45,547.03,Africa
TXN933764,2/24/2023,CUST8743,Charging Station,Fast Charger,4,1233,5299.51,1082.42,North America
TXN916799,4/1/2023,CUST7125,Battery Pack,"Power Bank 20,000mAh",6,235,1298.14,374.64,Asia
TXN686975,9/5/2023,CUST5019,Battery Pack,"Power Bank 10,000mAh",7,327,2405.59,790.72,Asia
TXN127839,9/13/2023,CUST6207,Accessory,Charging Cable,3,57,1160.42,1035.32,Africa
TXN502456,11/18/2023,CUST4054,Battery Pack,"Power Bank 10,000mAh",3,393,1255.33,280.25,Africa
TXN944693,12/26/2023,CUST3010,Accessory,Adapter,3,560,2534.67,1628.32,South America
TXN620871,11/26/2023,CUST5036,Solar Panel,Rigid Panel,10,413,4499.13,1457.21,Asia
TXN974629,2/15/2023,CUST4633,Accessory,Extension Cord,10,187,2923.32,1925.75,North America
TXN397054,6/17/2023,CUST3283,Charging Station,Fast Charger,9,1416,12503.75,6133.82,South America
TXN605914,8/10/2023,CUST5755,Accessory,Adapter,4,474,2911.13,1630.18,Africa
TXN442638,4/6/2023,CUST1541,Battery Pack,"Power Bank 10,000mAh",7,895,6324.39,1842.52,North America
TXN683660,9/30/2023,CUST1809,Accessory,Cable Clips,6,1292,8765.66,3152.88,Europe
TXN805955,11/10/2023,CUST7127,Solar Panel,Rigid Panel,5,1401,7623.88,1709.83,South America
TXN444387,2/7/2023,CUST7075,Battery Pack,"Power Bank 20,000mAh",3,806,2211.28,943.82,Europe
TXN575708,8/8/2023,CUST8293,Battery Pack,"Power Bank 20,000mAh",10,422,4109.87,1164.28,North America
TXN498957,12/16/2023,CUST2556,Battery Pack,"Power Bank 20,000mAh",7,1187,7917.23,3334.26,Asia
TXN369718,10/5/2023,CUST4305,Charging Station,Fast Charger,2,975,1868.52,570.58,South America
TXN620611,9/1/2023,CUST3839,Battery Pack,"Power Bank 20,000mAh",9,709,6439.67,2324.22,Asia
TXN468743,8/16/2023,CUST1671,EV Charger,Docking Station,4,1432,5866.25,2759.43,Asia
TXN369829,2/9/2023,CUST8441,Solar Panel,Rigid Panel,7,982,7141.81,2430.79,South America
TXN633189,7/26/2023,CUST9332,Battery Pack,"Power Bank 10,000mAh",6,891,5005.1,2267.33,Africa
TXN218718,8/22/2023,CUST7110,Accessory,Cable Clips,2,883,2683.35,1769.39,Asia
TXN895650,6/30/2023,CUST3207,EV Charger,Portable Charger,4,679,2938.08,821.93,Africa
TXN659549,7/29/2023,CUST4945,Solar Panel,Rigid Panel,5,100,454.85,109.99,South America
TXN192903,12/13/2023,CUST5054,EV Charger,Portable Charger,10,377,3879.23,914.22,Asia
TXN875736,6/22/2023,CUST9572,Battery Pack,"Power Bank 20,000mAh",8,507,3990.33,1256.76,North America
TXN158980,12/25/2023,CUST4681,Accessory,Cable Clips,6,220,2223.63,1607.67,South America
TXN856293,8/14/2023,CUST9943,Accessory,Charging Cable,4,304,2110.62,1471.13,Africa
TXN561307,11/27/2023,CUST7865,Accessory,Charging Cable,7,1018,8167.29,4110.01,Asia
TXN586548,11/2/2023,CUST4991,Solar Panel,Flexible Panel,3,1431,4359.11,1943.38,Europe
TXN905916,7/1/2023,CUST3147,EV Charger,Wallbox Charger,10,1182,11229.39,2353.6,South America
TXN936397,3/18/2023,CUST5673,Accessory,Adapter,8,340,3980.83,2103.61,South America
TXN788865,8/12/2023,CUST9175,Battery Pack,"Power Bank 10,000mAh",10,1339,12863.11,6312.46,Africa
TXN489589,1/21/2023,CUST8334,Accessory,Extension Cord,3,612,2822.55,1703.29,North America
TXN729269,11/24/2023,CUST8178,EV Charger,Docking Station,9,652,6416.85,2816.44,Asia
TXN838882,4/7/2023,CUST2751,EV Charger,Portable Charger,1,495,458.36,127.1,Europe
TXN533576,6/10/2023,CUST8145,Battery Pack,"Power Bank 20,000mAh",5,661,3411.88,770.78,South America
TXN195106,11/16/2023,CUST7054,Accessory,Cable Clips,5,814,4693.78,2394.86,Europe
TXN223114,9/5/2023,CUST3395,Accessory,Adapter,6,168,1916.54,1400.62,Africa
TXN488358,7/12/2023,CUST2325,Accessory,Extension Cord,9,297,3591.54,1905.18,South America
TXN233092,10/14/2023,CUST6577,Solar Panel,Rigid Panel,7,1135,7711.62,3622.94,Africa
TXN735748,11/7/2023,CUST3848,Solar Panel,Flexible Panel,1,643,666.01,169.16,North America
TXN633206,2/24/2023,CUST2172,EV Charger,Wallbox Charger,3,1022,3091.27,1179.09,Europe
TXN601344,9/26/2023,CUST4585,Solar Panel,Rigid Panel,10,1258,11658.29,4003.45,North America
TXN976521,5/14/2023,CUST7532,Battery Pack,"Power Bank 10,000mAh",6,793,4925.56,1991.1,Asia
TXN733097,4/2/2023,CUST3845,Solar Panel,Flexible Panel,8,972,8240.85,2170.19,Europe
TXN544992,3/8/2023,CUST9536,Accessory,Extension Cord,8,825,8253.21,2909.91,Europe
TXN310484,11/9/2023,CUST2137,Solar Panel,Rigid Panel,3,1246,3915.72,1188.81,Europe
TXN951884,4/29/2023,CUST7676,Solar Panel,Flexible Panel,6,640,3861.67,1478.05,Europe
TXN897541,10/12/2023,CUST1287,Battery Pack,"Power Bank 10,000mAh",3,884,2915.13,719.81,Africa
TXN882815,4/4/2023,CUST1757,Battery Pack,"Power Bank 10,000mAh",5,1280,7032.87,2977.11,North America
TXN782283,9/25/2023,CUST6673,EV Charger,Docking Station,6,1136,6972.65,3224.38,South America
TXN175217,4/27/2023,CUST2683,Solar Panel,Rigid Panel,4,1067,4083.66,1912.75,Africa
TXN600828,12/20/2023,CUST2645,Solar Panel,Rigid Panel,2,392,843.43,364.65,Europe
TXN660506,11/16/2023,CUST1216,Battery Pack,"Power Bank 20,000mAh",5,827,3814.36,996.89,Asia
TXN228907,12/15/2023,CUST3361,Accessory,Adapter,4,413,2808.35,1694.8,North America
TXN731456,7/9/2023,CUST7380,Charging Station,Fast Charger,1,283,265,121.41,South America
TXN369449,8/4/2023,CUST1951,EV Charger,Portable Charger,7,1481,11203.6,4035.76,Europe
TXN643488,4/30/2023,CUST4398,EV Charger,Portable Charger,5,310,1602.93,338.15,Asia
TXN973205,9/30/2023,CUST3658,Battery Pack,"Power Bank 20,000mAh",8,1430,11320.17,4326.41,South America
TXN409626,4/14/2023,CUST6519,Battery Pack,"Power Bank 20,000mAh",10,885,8077.52,2913.61,Europe
TXN405038,3/13/2023,CUST5611,Accessory,Cable Clips,2,762,2509.3,1395.4,South America
TXN811296,6/19/2023,CUST1452,Solar Panel,Flexible Panel,4,1437,5509.53,1979.48,Europe
TXN566788,7/1/2023,CUST1066,Charging Station,Supercharger,1,554,574.49,127.74,North America
TXN941495,10/26/2023,CUST4398,Accessory,Charging Cable,3,648,2907.87,1839.84,Asia
TXN259234,5/14/2023,CUST2260,EV Charger,Wallbox Charger,4,887,3751.26,808.14,Europe
TXN170645,6/25/2023,CUST5862,EV Charger,Wallbox Charger,6,170,1084.47,233.44,North America
TXN978318,10/4/2023,CUST6394,Battery Pack,"Power Bank 20,000mAh",10,174,1701.82,819.98,Asia
TXN872440,3/17/2023,CUST1643,Charging Station,Supercharger,6,1362,7563.21,1913.66,South America
TXN376305,11/14/2023,CUST4435,Battery Pack,"Power Bank 20,000mAh",9,1377,12245.51,4241.7,South America
TXN831280,3/24/2023,CUST7663,Accessory,Adapter,7,1197,9525.44,5070.43,South America
TXN816741,9/9/2023,CUST6640,EV Charger,Wallbox Charger,5,1139,6218.77,2534.74,North America
TXN921250,6/8/2023,CUST7712,Solar Panel,Flexible Panel,3,1218,3779.78,1084.38,Europe
TXN811511,1/31/2023,CUST3704,Charging Station,Fast Charger,9,436,3918.73,928.83,Africa
TXN472489,11/25/2023,CUST4675,Accessory,Adapter,3,1018,3876.15,2024.85,Africa
TXN626200,10/23/2023,CUST8959,Solar Panel,Rigid Panel,1,1441,1298.03,457.53,Africa
TXN606278,9/22/2023,CUST3175,Charging Station,Fast Charger,9,898,8269.55,3403.16,Europe
TXN358719,11/1/2023,CUST7237,Accessory,Adapter,8,1338,12694.6,3515.63,Africa
TXN162124,3/7/2023,CUST1351,Accessory,Charging Cable,9,1038,10114.66,4042.58,South America
TXN898040,10/26/2023,CUST1459,Battery Pack,"Power Bank 20,000mAh",2,1114,2311.61,805.78,North America
TXN484960,11/23/2023,CUST8756,Battery Pack,"Power Bank 10,000mAh",1,858,914.15,215.96,Asia
TXN796562,6/3/2023,CUST3932,Battery Pack,"Power Bank 10,000mAh",6,1497,9225.23,3959.95,Asia
TXN657173,6/13/2023,CUST1427,Accessory,Cable Clips,4,1065,5195.14,3000.34,South America
TXN460787,4/28/2023,CUST1288,Accessory,Adapter,5,210,2140.92,1232.38,Asia
TXN701672,10/14/2023,CUST8123,Solar Panel,Flexible Panel,2,1138,2285.69,981.36,South America
TXN312893,9/13/2023,CUST9900,Solar Panel,Flexible Panel,2,1359,2855.8,971.46,South America
TXN839072,6/6/2023,CUST9389,Accessory,Extension Cord,4,361,2465.04,1308.59,Africa
TXN899193,7/16/2023,CUST5456,EV Charger,Portable Charger,3,980,3091.24,1356.31,Asia
TXN234525,5/6/2023,CUST5451,Solar Panel,Flexible Panel,4,235,975.58,287.23,Africa
TXN885452,5/1/2023,CUST2236,Accessory,Charging Cable,2,983,2861.43,1781.17,North America
TXN786941,9/23/2023,CUST2886,EV Charger,Docking Station,9,339,3247.28,1173.41,Africa
TXN112320,12/13/2023,CUST9008,Battery Pack,"Power Bank 10,000mAh",7,1107,7176.25,3530.44,Europe
TXN577145,6/14/2023,CUST9510,Battery Pack,"Power Bank 20,000mAh",9,629,5784.21,1541.3,Asia
TXN906531,7/21/2023,CUST8192,Solar Panel,Flexible Panel,2,502,1005.24,206.38,North America
TXN387799,7/14/2023,CUST2877,Battery Pack,"Power Bank 20,000mAh",1,1070,996.81,213.26,Africa
TXN856572,10/2/2023,CUST7043,EV Charger,Cable Organizer,1,920,886.43,347.78,Asia
TXN812273,7/20/2023,CUST6243,Battery Pack,"Power Bank 20,000mAh",1,1141,1026.99,400.84,Africa
TXN963769,10/29/2023,CUST4250,Charging Station,Supercharger,4,416,1654.68,716.15,North America
TXN992993,3/7/2023,CUST2971,Charging Station,Supercharger,10,225,2224.59,923.8,South America
TXN897306,10/25/2023,CUST2707,Battery Pack,"Power Bank 20,000mAh",8,1088,9019.06,2895.1,North America
TXN410617,7/16/2023,CUST8648,Battery Pack,"Power Bank 10,000mAh",9,671,5899.2,1681.1,Asia
TXN107916,6/8/2023,CUST3420,Battery Pack,"Power Bank 20,000mAh",1,343,353.79,133.34,South America
TXN399601,4/30/2023,CUST7724,EV Charger,Wallbox Charger,7,910,6921.23,3306.44,Europe
TXN219099,12/20/2023,CUST7513,Solar Panel,Rigid Panel,3,100,283.35,63.77,South America
TXN211622,2/17/2023,CUST1425,EV Charger,Wallbox Charger,4,122,491.01,210.81,Europe
TXN646691,4/18/2023,CUST1533,Accessory,Cable Clips,3,411,2139.06,1437.2,Africa
TXN359646,5/4/2023,CUST4354,Charging Station,Supercharger,6,1232,7059.22,2442.82,Asia
TXN703546,8/17/2023,CUST5831,Battery Pack,"Power Bank 10,000mAh",7,832,5680.67,2393.32,North America
TXN874846,1/7/2023,CUST5669,Solar Panel,Rigid Panel,1,1069,1030.88,310.44,Asia
TXN589362,9/26/2023,CUST7991,Solar Panel,Rigid Panel,3,387,1264.15,448.71,South America
TXN589638,1/18/2023,CUST1291,Solar Panel,Rigid Panel,9,961,8436.01,3879.85,North America
TXN601260,6/17/2023,CUST4575,Battery Pack,"Power Bank 20,000mAh",5,1347,7399.73,2345.43,Africa
TXN204306,1/14/2023,CUST8439,Accessory,Charging Cable,6,610,4800.96,2050.41,Asia
TXN684108,5/22/2023,CUST8355,Solar Panel,Flexible Panel,4,949,4096.53,1111.33,Europe
TXN691873,8/25/2023,CUST5641,Battery Pack,"Power Bank 10,000mAh",8,495,3894.45,809.58,Africa
TXN230831,3/21/2023,CUST4682,Battery Pack,"Power Bank 20,000mAh",5,1409,7284.92,2232.08,North America
TXN536550,1/4/2023,CUST9312,Charging Station,Fast Charger,3,1495,4473.6,1778.9,Europe
TXN438288,6/8/2023,CUST5175,Charging Station,Fast Charger,5,1240,6719.24,3296.79,North America
TXN167197,12/28/2023,CUST9479,Battery Pack,"Power Bank 10,000mAh",4,317,1148.28,253.01,Europe
TXN183045,11/22/2023,CUST4113,Accessory,Extension Cord,4,618,3353.3,1599.39,North America
TXN244606,2/5/2023,CUST7157,Accessory,Extension Cord,8,1233,11064.96,4317.36,North America
TXN752265,12/11/2023,CUST2935,Charging Station,Fast Charger,5,800,3691.42,1298.5,North America
TXN383485,2/16/2023,CUST1243,Charging Station,Fast Charger,2,1455,2993.44,1484.8,North America
TXN850702,1/25/2023,CUST4875,Charging Station,Fast Charger,7,749,5376.64,2636.14,Europe
TXN529600,3/3/2023,CUST3117,Accessory,Adapter,8,815,7079.89,3971.3,Europe
TXN859776,8/29/2023,CUST3433,Charging Station,Supercharger,6,938,5559.29,2168.51,Europe
TXN416800,4/11/2023,CUST2365,EV Charger,Cable Organizer,3,408,1185.98,323.98,Africa
TXN741743,9/7/2023,CUST4143,Accessory,Extension Cord,10,1329,13776.22,6817.97,Asia
TXN790559,12/20/2023,CUST6936,EV Charger,Cable Organizer,5,476,2514.34,908.25,Europe
TXN542155,3/23/2023,CUST8326,Battery Pack,"Power Bank 20,000mAh",9,847,7774.54,3059.54,North America
TXN927749,10/7/2023,CUST7936,EV Charger,Wallbox Charger,5,508,2399.56,1081.83,North America
TXN178446,5/15/2023,CUST5070,Accessory,Extension Cord,3,551,2637.15,1583.22,Europe
TXN791146,6/11/2023,CUST6711,Battery Pack,"Power Bank 20,000mAh",9,1498,13361.53,3866.4,Africa
TXN867520,8/4/2023,CUST3081,EV Charger,Cable Organizer,6,835,5322.46,1201.82,Asia
TXN793567,9/19/2023,CUST9219,EV Charger,Docking Station,1,132,129.68,31.16,Asia
TXN190940,6/17/2023,CUST3989,Charging Station,Supercharger,8,442,3340.58,682.65,Africa
TXN509607,5/26/2023,CUST7884,Battery Pack,"Power Bank 20,000mAh",1,784,856.29,204.61,Europe
TXN625416,8/16/2023,CUST4242,Battery Pack,"Power Bank 20,000mAh",4,200,802.03,396,North America
TXN699761,3/2/2023,CUST1489,EV Charger,Docking Station,5,1449,7035.58,2686.91,Europe
TXN280586,1/25/2023,CUST9858,Accessory,Extension Cord,3,38,1106.86,1029.18,Asia
TXN388267,6/28/2023,CUST4841,Accessory,Charging Cable,9,249,3461.84,2175.79,Europe
TXN372216,3/15/2023,CUST9733,Battery Pack,"Power Bank 20,000mAh",5,591,2972.75,1015.17,North America
TXN726160,10/21/2023,CUST4667,EV Charger,Docking Station,1,1092,1172.64,436.39,North America
TXN570588,4/10/2023,CUST7115,Battery Pack,"Power Bank 20,000mAh",3,1459,4542.06,1648.52,South America
TXN108831,5/3/2023,CUST4168,Battery Pack,"Power Bank 10,000mAh",8,414,3224.25,1073.17,Asia
TXN178023,2/15/2023,CUST5306,Accessory,Charging Cable,9,731,8070.32,3418.25,Europe
TXN176820,2/4/2023,CUST7973,Charging Station,Fast Charger,8,425,3354.23,851.56,Africa
TXN641183,2/17/2023,CUST8993,EV Charger,Docking Station,2,1237,2325.62,773.15,South America
TXN527439,4/23/2023,CUST8262,Accessory,Adapter,8,834,7932.32,3810.26,South America
TXN318620,5/30/2023,CUST4434,Charging Station,Fast Charger,1,912,929.63,343.83,North America
TXN903499,11/14/2023,CUST2294,Battery Pack,"Power Bank 20,000mAh",4,857,3643.28,952.05,South America
TXN886676,2/21/2023,CUST3200,EV Charger,Docking Station,6,253,1635.95,390.53,North America
TXN288626,12/29/2023,CUST6256,EV Charger,Portable Charger,10,634,6459.17,1825.95,South America
TXN691976,12/12/2023,CUST2120,Solar Panel,Rigid Panel,9,440,4192.94,1710.19,South America
TXN781990,4/28/2023,CUST6920,EV Charger,Portable Charger,4,168,721.21,169.88,North America
